Date,Device,Visits
17-Apr-16,Tablet,285
18-Apr-16,Desktop,13472
18-Apr-16,Mobile,1473
18-Apr-16,Tablet,294
19-Apr-16,Desktop,14890
19-Apr-16,Mobile,1815
19-Apr-16,Tablet,377
20-Apr-16,Desktop,14424
20-Apr-16,Mobile,1538
20-Apr-16,Tablet,314
21-Apr-16,Desktop,13801
21-Apr-16,Mobile,1571
21-Apr-16,Tablet,310
22-Apr-16,Desktop,11957
22-Apr-16,Mobile,1417
22-Apr-16,Tablet,270
23-Apr-16,Desktop,8264
23-Apr-16,Mobile,1379
23-Apr-16,Tablet,322
24-Apr-16,Desktop,8786
24-Apr-16,Mobile,1379
24-Apr-16,Tablet,309
25-Apr-16,Desktop,13557
25-Apr-16,Mobile,1506
25-Apr-16,Tablet,313
26-Apr-16,Desktop,13946
26-Apr-16,Mobile,1567
26-Apr-16,Tablet,312
27-Apr-16,Desktop,14720
27-Apr-16,Mobile,1915
27-Apr-16,Tablet,368
28-Apr-16,Desktop,15402
28-Apr-16,Mobile,2294
28-Apr-16,Tablet,401
29-Apr-16,Desktop,12516
29-Apr-16,Mobile,1861
29-Apr-16,Tablet,332
30-Apr-16,Desktop,7991
30-Apr-16,Mobile,1793
30-Apr-16,Tablet,374
1-May-16,Desktop,7782
1-May-16,Mobile,1736
1-May-16,Tablet,376
2-May-16,Desktop,12725
2-May-16,Mobile,1816
2-May-16,Tablet,345
3-May-16,Desktop,13251
3-May-16,Mobile,1759
3-May-16,Tablet,291
4-May-16,Desktop,13617
4-May-16,Mobile,1776
4-May-16,Tablet,293
5-May-16,Desktop,12467
5-May-16,Mobile,1736
5-May-16,Tablet,296
6-May-16,Desktop,11285
6-May-16,Mobile,1690
6-May-16,Tablet,283
7-May-16,Desktop,7593
7-May-16,Mobile,1639
7-May-16,Tablet,301
8-May-16,Desktop,7768
8-May-16,Mobile,1535
8-May-16,Tablet,273
9-May-16,Desktop,13167
9-May-16,Mobile,1604
9-May-16,Tablet,283
10-May-16,Desktop,13978
10-May-16,Mobile,1996
10-May-16,Tablet,321
11-May-16,Desktop,13938
11-May-16,Mobile,2067
11-May-16,Tablet,320
12-May-16,Desktop,13936
12-May-16,Mobile,1940
12-May-16,Tablet,322
13-May-16,Desktop,12607
13-May-16,Mobile,1685
13-May-16,Tablet,341
14-May-16,Desktop,8371
14-May-16,Mobile,1809
14-May-16,Tablet,377
15-May-16,Desktop,8803
15-May-16,Mobile,1782
15-May-16,Tablet,340
16-May-16,Desktop,13394
16-May-16,Mobile,1864
16-May-16,Tablet,324
17-May-16,Desktop,14961
17-May-16,Mobile,1807
17-May-16,Tablet,351
18-May-16,Desktop,14517
18-May-16,Mobile,1884
18-May-16,Tablet,323
