Date,Browser,Visits
15-May-16,Internet Explorer 11.0,3
15-May-16,Microsoft Internet Explorer 8,3
15-May-16,Internet Explorer Mobile 10.0,1
16-May-16,Microsoft Internet Explorer 11,11704
16-May-16,Microsoft Internet Explorer 10,350
16-May-16,Microsoft Internet Explorer 9,309
16-May-16,Internet Explorer Mobile 11.0,18
16-May-16,Microsoft Internet Explorer 8,8
16-May-16,Microsoft Internet Explorer 7.0,4
16-May-16,Internet Explorer 11.0,3
16-May-16,Microsoft Internet Explorer (unknown version),3
16-May-16,Microsoft MSN Explorer,3
17-May-16,Microsoft Internet Explorer 11,13447
17-May-16,Microsoft Internet Explorer 10,418
17-May-16,Microsoft Internet Explorer 9,39
17-May-16,Internet Explorer Mobile 11.0,22
17-May-16,Internet Explorer Mobile 10.0,3
17-May-16,Microsoft Internet Explorer (unknown version),3
17-May-16,Microsoft Internet Explorer 7.0,3
17-May-16,Internet Explorer 11.0,2
17-May-16,Microsoft Internet Explorer 8,1
18-May-16,Microsoft Internet Explorer 11,13150
18-May-16,Microsoft Internet Explorer 10,506
18-May-16,Microsoft Internet Explorer 9,34
18-May-16,Internet Explorer Mobile 11.0,25
18-May-16,Microsoft Internet Explorer 6.0,4
18-May-16,Internet Explorer 11.0,3
18-May-16,Microsoft Internet Explorer 8,3
18-May-16,Internet Explorer Mobile 10.0,2
18-May-16,Microsoft Internet Explorer (unknown version),2
18-May-16,Microsoft MSN Explorer,2
