Date,Device,Visits
17-Apr-16,Tablet,891
18-Apr-16,Desktop,20196
18-Apr-16,Mobile,3237
18-Apr-16,Tablet,719
19-Apr-16,Desktop,22674
19-Apr-16,Mobile,4287
19-Apr-16,Tablet,911
20-Apr-16,Desktop,20077
20-Apr-16,Mobile,3739
20-Apr-16,Tablet,821
21-Apr-16,Desktop,18870
21-Apr-16,Mobile,2940
21-Apr-16,Tablet,715
22-Apr-16,Desktop,16562
22-Apr-16,Mobile,2783
22-Apr-16,Tablet,718
23-Apr-16,Desktop,11229
23-Apr-16,Mobile,3299
23-Apr-16,Tablet,919
24-Apr-16,Desktop,11890
24-Apr-16,Mobile,3019
24-Apr-16,Tablet,893
25-Apr-16,Desktop,20194
25-Apr-16,Mobile,3108
25-Apr-16,Tablet,730
26-Apr-16,Desktop,22555
26-Apr-16,Mobile,3610
26-Apr-16,Tablet,863
27-Apr-16,Desktop,18752
27-Apr-16,Mobile,2810
27-Apr-16,Tablet,702
28-Apr-16,Desktop,18794
28-Apr-16,Mobile,2684
28-Apr-16,Tablet,672
29-Apr-16,Desktop,16251
29-Apr-16,Mobile,2608
29-Apr-16,Tablet,674
30-Apr-16,Desktop,10319
30-Apr-16,Mobile,2408
30-Apr-16,Tablet,702
1-May-16,Desktop,11125
1-May-16,Mobile,2244
1-May-16,Tablet,723
2-May-16,Desktop,17965
2-May-16,Mobile,2769
2-May-16,Tablet,663
3-May-16,Desktop,21204
3-May-16,Mobile,3486
3-May-16,Tablet,790
4-May-16,Desktop,19022
4-May-16,Mobile,2765
4-May-16,Tablet,655
5-May-16,Desktop,17824
5-May-16,Mobile,2738
5-May-16,Tablet,667
6-May-16,Desktop,16722
6-May-16,Mobile,2772
6-May-16,Tablet,635
7-May-16,Desktop,10600
7-May-16,Mobile,2460
7-May-16,Tablet,685
8-May-16,Desktop,10585
8-May-16,Mobile,2119
8-May-16,Tablet,614
9-May-16,Desktop,19119
9-May-16,Mobile,3135
9-May-16,Tablet,620
10-May-16,Desktop,20798
10-May-16,Mobile,3398
10-May-16,Tablet,801
11-May-16,Desktop,19402
11-May-16,Mobile,2934
11-May-16,Tablet,630
12-May-16,Desktop,18440
12-May-16,Mobile,2726
12-May-16,Tablet,621
13-May-16,Desktop,16142
13-May-16,Mobile,2546
13-May-16,Tablet,622
14-May-16,Desktop,10310
14-May-16,Mobile,2388
14-May-16,Tablet,670
15-May-16,Desktop,11282
15-May-16,Mobile,2516
15-May-16,Tablet,765
16-May-16,Desktop,17548
16-May-16,Mobile,2669
16-May-16,Tablet,649
17-May-16,Desktop,20590
17-May-16,Mobile,3207
17-May-16,Tablet,684
18-May-16,Desktop,19157
18-May-16,Mobile,2909
18-May-16,Tablet,653
